,Country,Year,Scenario,Wind (Onshore),Solar CSP,Solar PV,Hydro,Geothermal,Gas CCS,Oil,Gas,Coal,Wind (Offshore),Biomass,Nuclear,BECCS,Hydrogen
0,Uganda,2010,Baseline,142713856.45507228,0.0,0.0,1875103094.439098,232741645.34466195,0.0,26714312.84406481,209333508.8624756,0.0,0.0,0.0,0.0,0.0,0.0
0,Uganda,2040,Scenario 1,1526443439.0137093,0.0,129731605191.54597,76021189606.01761,37718786737.0887,0.0,176036630.11243033,119991844760.35104,0.0,0.0,0.0,0.0,0.0,0.0
0,UK,2020,Baseline,553185027762.7812,0.0,776809481740.2601,0.0,0.0,0.0,0.0,1738981628605.9746,0.0,759599978901.0687,76662322144.96892,27765331743.339455,0.0,0.0
0,UK,2050,Consumer Transformation,2260655363756.836,0.0,5089326031619.158,0.0,0.0,0.0,0.0,0.0,0.0,8452970020222.588,6833489690.464407,55992410013.87656,0.0,0.0
0,UK,2050,System Transformation,1102862183942.0889,0.0,3823001001387.4316,0.0,0.0,0.0,0.0,1581960080.3998275,0.0,9659778709787.658,5775117492.4604225,55539968326.20137,0.0,0.0
0,UK,2050,Leading the Way,2656425970777.341,0.0,6347309516963.304,0.0,0.0,0.0,0.0,298345007.7313696,0.0,11075654382902.2,9240846445.829834,24368029309.579292,0.0,0.0
0,UK,2050,Steady Progression,1744775608624.3203,0.0,2966948794638.551,0.0,0.0,0.0,0.0,1617408256106.9497,0.0,9489664005988.348,41886839063.97005,48293698028.32272,0.0,0.0
0,Kenya,0,Baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
